Low-Income Energy Affordability Data Tool Map Export (https://lead.openei.org/)
Exported On:,1/9/2022
FPL:,0% - 100%; 100% - 150%; 150% - 200%; 200% - 400%; 400%+
Building Age:,Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 09; 2010+
Heating Fuel Type:,Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None
Building Type:,1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer
Rent/Own:,Renter-occupied; Owner-occupied

Geography ID, Name,County,Tribal Areas,Avg. Energy Burden (% income)
06083002922,Census Tract 29.22,Santa Barbara County,,1
06105000200,Census Tract 2,Trinity County,,5
06111000200,Census Tract 2,Ventura County,,2
06111000302,Census Tract 3.02,Ventura County,,2
06075030101,Census Tract 301.01,San Francisco County,,1
06075030102,Census Tract 301.02,San Francisco County,,1
06075030201,Census Tract 302.01,San Francisco County,,1
06075030202,Census Tract 302.02,San Francisco County,,1
06017030301,Census Tract 303.01,El Dorado County,,3
06075030301,Census Tract 303.01,San Francisco County,,1
06017030302,Census Tract 303.02,El Dorado County,,3
06075030302,Census Tract 303.02,San Francisco County,,1
06075030400,Census Tract 304,San Francisco County,,1
06075030500,Census Tract 305,San Francisco County,,1
06075030600,Census Tract 306,San Francisco County,,1
06075030700,Census Tract 307,San Francisco County,,1
06017030808,Census Tract 308.08,El Dorado County,,3
06017030809,Census Tract 308.09,El Dorado County,,3
06017030810,Census Tract 308.10,El Dorado County,,3
06075030800,Census Tract 308,San Francisco County,,1
06017031600,Census Tract 316,El Dorado County,,4
06059032011,Census Tract 320.11,Orange County,,2
06059032014,Census Tract 320.14,Orange County,,2
06059032015,Census Tract 320.15,Orange County,,1
06059032020,Census Tract 320.20,Orange County,,1
06059032022,Census Tract 320.22,Orange County,,2
06059032027,Census Tract 320.27,Orange County,,1
06059032028,Census Tract 320.28,Orange County,,1
06059032029,Census Tract 320.29,Orange County,,1
06059032030,Census Tract 320.30,Orange County,,1
06059032031,Census Tract 320.31,Orange County,,1
06059032032,Census Tract 320.32,Orange County,,1
06059032034,Census Tract 320.34,Orange County,,1
06059032035,Census Tract 320.35,Orange County,,1
06059032036,Census Tract 320.36,Orange County,,1
06059032037,Census Tract 320.37,Orange County,,2
06059032038,Census Tract 320.38,Orange County,,1
06059032039,Census Tract 320.39,Orange County,,1
06059032040,Census Tract 320.40,Orange County,,1
06059032042,Census Tract 320.42,Orange County,,1
06059032043,Census Tract 320.43,Orange County,,1
06059032045,Census Tract 320.45,Orange County,,1
06059032047,Census Tract 320.47,Orange County,,1
06059032048,Census Tract 320.48,Orange County,,1
06059032050,Census Tract 320.50,Orange County,,1
06059032051,Census Tract 320.51,Orange County,,2
06059032054,Census Tract 320.54,Orange County,,1
06059032055,Census Tract 320.55,Orange County,,2
06075035100,Census Tract 351,San Francisco County,,1
06075035202,Census Tract 352.02,San Francisco County,,1
06077000300,Census Tract 3,San Joaquin County,,3
06105000300,Census Tract 3,Trinity County,,5
06077000401,Census Tract 4.01,San Joaquin County,,3
06077000402,Census Tract 4.02,San Joaquin County,,4
06077004002,Census Tract 40.02,San Joaquin County,,2
06037402304,Census Tract 4023.04,Los Angeles County,,3
06001407000,Census Tract 4070,Alameda County,,2
06001407200,Census Tract 4072,Alameda County,,2
06001407300,Census Tract 4073,Alameda County,,3
06001407400,Census Tract 4074,Alameda County,,3
06037407501,Census Tract 4075.01,Los Angeles County,,2
06037407602,Census Tract 4076.02,Los Angeles County,,2
06001407600,Census Tract 4076,Alameda County,,2
06001407700,Census Tract 4077,Alameda County,,2
06001407800,Census Tract 4078,Alameda County,,2
06059042103,Census Tract 421.03,Orange County,,1
06059042205,Census Tract 422.05,Orange County,,1
06001422500,Census Tract 4225,Alameda County,,1
06001422600,Census Tract 4226,Alameda County,,1
06001422700,Census Tract 4227,Alameda County,,2
06001422900,Census Tract 4229,Alameda County,,1
06059042323,Census Tract 423.23,Orange County,,1
06059042324,Census Tract 423.24,Orange County,,1
06001423000,Census Tract 4230,Alameda County,,1
06001423100,Census Tract 4231,Alameda County,,1
06001423300,Census Tract 4233,Alameda County,,1
06001423700,Census Tract 4237,Alameda County,,1
06001423800,Census Tract 4238,Alameda County,,1
06001423901,Census Tract 4239.01,Alameda County,,1
06001424001,Census Tract 4240.01,Alameda County,,1
06001424002,Census Tract 4240.02,Alameda County,,1
06065042620,Census Tract 426.20,Riverside County,,2
06065042623,Census Tract 426.23,Riverside County,,2
06001426200,Census Tract 4262,Alameda County,,1
06065042726,Census Tract 427.26,Riverside County,,2
06065042729,Census Tract 427.29,Riverside County,,2
06065042732,Census Tract 427.32,Riverside County,,2
06001427100,Census Tract 4271,Alameda County,,1
06001427200,Census Tract 4272,Alameda County,,1
06001427300,Census Tract 4273,Alameda County,,1
06001427700,Census Tract 4277,Alameda County,,1
06001427800,Census Tract 4278,Alameda County,,1
06001428000,Census Tract 4280,Alameda County,,1
06001428100,Census Tract 4281,Alameda County,,1
06001428200,Census Tract 4282,Alameda County,,1
06001428301,Census Tract 4283.01,Alameda County,,1
06001428302,Census Tract 4283.02,Alameda County,,1
06001428400,Census Tract 4284,Alameda County,,1
06001428500,Census Tract 4285,Alameda County,,1
06001428600,Census Tract 4286,Alameda County,,1
06065043009,Census Tract 430.09,Riverside County,,2
06001430300,Census Tract 4303,Alameda County,,1
06001430400,Census Tract 4304,Alameda County,,1
06001430700,Census Tract 4307,Alameda County,,2
06001430900,Census Tract 4309,Alameda County,,2
06001431000,Census Tract 4310,Alameda County,,2
06001432100,Census Tract 4321,Alameda County,,1
06065043317,Census Tract 433.17,Riverside County,,2
06065043601,Census Tract 436.01,Riverside County,,5
06065044404,Census Tract 444.04,Riverside County,,6
06071004503,Census Tract 45.03,San Bernardino County,,2
06071004504,Census Tract 45.04,San Bernardino County,,2
06075045100,Census Tract 451,San Francisco County,,1
06071004601,Census Tract 46.01,San Bernardino County,,2
06077004600,Census Tract 46,San Joaquin County,,3
06075047702,Census Tract 477.02,San Francisco County,,1
06071004700,Census Tract 47,San Bernardino County,,4
06071004800,Census Tract 48,San Bernardino County,,3
06077004800,Census Tract 48,San Joaquin County,,3
06065049600,Census Tract 496,Riverside County,,2
06105000400,Census Tract 4,Trinity County,Round Valley Reservation and Off-Reservation Trust Land,6
06111000400,Census Tract 4,Ventura County,,2
06085503212,Census Tract 5032.12,Santa Clara County,,2
06085503213,Census Tract 5032.13,Santa Clara County,,2
06085503322,Census Tract 5033.22,Santa Clara County,,2
06085503324,Census Tract 5033.24,Santa Clara County,,2
06085503325,Census Tract 5033.25,Santa Clara County,,1
06085503401,Census Tract 5034.01,Santa Clara County,,2
06085503402,Census Tract 5034.02,Santa Clara County,,2
06085503507,Census Tract 5035.07,Santa Clara County,,1
06085503508,Census Tract 5035.08,Santa Clara County,,2
06085503509,Census Tract 5035.09,Santa Clara County,,2
06085503510,Census Tract 5035.10,Santa Clara County,,2
06085503511,Census Tract 5035.11,Santa Clara County,,2
06085503601,Census Tract 5036.01,Santa Clara County,,2
06085503602,Census Tract 5036.02,Santa Clara County,,2
06085503703,Census Tract 5037.03,Santa Clara County,,2
06085503708,Census Tract 5037.08,Santa Clara County,,1
06085504317,Census Tract 5043.17,Santa Clara County,,1
06085504319,Census Tract 5043.19,Santa Clara County,,1
06085504320,Census Tract 5043.20,Santa Clara County,,1
06085504321,Census Tract 5043.21,Santa Clara County,,1
06085504410,Census Tract 5044.10,Santa Clara County,,1
06085504411,Census Tract 5044.11,Santa Clara County,,1
06085508004,Census Tract 5080.04,Santa Clara County,,1
06071005100,Census Tract 51,San Bernardino County,,2
06059052523,Census Tract 525.23,Orange County,,1
06059052524,Census Tract 525.24,Orange County,,1
06059052526,Census Tract 525.26,Orange County,,1
06059052527,Census Tract 525.27,Orange County,,1
06077000500,Census Tract 5,San Joaquin County,,5
06075060502,Census Tract 605.02,San Francisco County,,3
06059062605,Census Tract 626.05,Orange County,,1
06059062611,Census Tract 626.11,Orange County,,1
06059062612,Census Tract 626.12,Orange County,,1
06059062614,Census Tract 626.14,Orange County,,1
06059062622,Census Tract 626.22,Orange County,,2
06059062632,Census Tract 626.32,Orange County,,1
06071006302,Census Tract 63.02,San Bernardino County,,3
06071007105,Census Tract 71.05,San Bernardino County,,2
06071007403,Census Tract 74.03,San Bernardino County,,2
06071007404,Census Tract 74.04,San Bernardino County,,2
06071007407,Census Tract 74.07,San Bernardino County,,4
06071007601,Census Tract 76.01,San Bernardino County,,4
06071007800,Census Tract 78,San Bernardino County,,2
06071007901,Census Tract 79.01,San Bernardino County,,1
06071000812,Census Tract 8.12,San Bernardino County,,2
06071008301,Census Tract 83.01,San Bernardino County,,2
06071008302,Census Tract 83.02,San Bernardino County,,1
06071008704,Census Tract 87.04,San Bernardino County,,2
06071008705,Census Tract 87.05,San Bernardino County,,2
06071008901,Census Tract 89.01,San Bernardino County,,4
06071009107,Census Tract 91.07,San Bernardino County,,5
06071940100,Census Tract 9401,San Bernardino County,Colorado River Indian Reservation,8
06071009400,Census Tract 94,San Bernardino County,,5
06071009500,Census Tract 95,San Bernardino County,,4
06071009708,Census Tract 97.08,San Bernardino County,,5
06071009711,Census Tract 97.11,San Bernardino County,,2
06071009712,Census Tract 97.12,San Bernardino County,,4
06071009713,Census Tract 97.13,San Bernardino County,,3
06071009716,Census Tract 97.16,San Bernardino County,,4
06071009717,Census Tract 97.17,San Bernardino County,,2
06085503709,Census Tract 5037.09,Santa Clara County,,2
06085503712,Census Tract 5037.12,Santa Clara County,,1
06085503804,Census Tract 5038.04,Santa Clara County,,2
06085504316,Census Tract 5043.16,Santa Clara County,,1
06077005108,Census Tract 51.08,San Joaquin County,,3
06077005109,Census Tract 51.09,San Joaquin County,,4
06077005110,Census Tract 51.10,San Joaquin County,,3
06077005113,Census Tract 51.13,San Joaquin County,,2
06077005114,Census Tract 51.14,San Joaquin County,,2
06077005123,Census Tract 51.23,San Joaquin County,,2
06077005125,Census Tract 51.25,San Joaquin County,,3
06077005126,Census Tract 51.26,San Joaquin County,,3
06077005127,Census Tract 51.27,San Joaquin County,,2
06065051200,Census Tract 512,Riverside County,,2
06111005100,Census Tract 51,Ventura County,,2
06059052420,Census Tract 524.20,Orange County,,1
06059052423,Census Tract 524.23,Orange County,,1
06059052502,Census Tract 525.02,Orange County,,1
06059052505,Census Tract 525.05,Orange County,,1
06059052506,Census Tract 525.06,Orange County,,1
06059052511,Census Tract 525.11,Orange County,,1
06059052514,Census Tract 525.14,Orange County,,1
06059052515,Census Tract 525.15,Orange County,,1
06059052517,Census Tract 525.17,Orange County,,1
06059052518,Census Tract 525.18,Orange County,,1
06059052519,Census Tract 525.19,Orange County,,1
06059052520,Census Tract 525.20,Orange County,,1
06059052521,Census Tract 525.21,Orange County,,1
06059052528,Census Tract 525.28,Orange County,,1
06071005200,Census Tract 52,San Bernardino County,,3
06077005302,Census Tract 53.02,San Joaquin County,,3
06077005303,Census Tract 53.03,San Joaquin County,,3
06077005305,Census Tract 53.05,San Joaquin County,,3
06037535001,Census Tract 5350.01,Los Angeles County,,2
06071005300,Census Tract 53,San Bernardino County,,3
06111005401,Census Tract 54.01,Ventura County,,1
06077005403,Census Tract 54.03,San Joaquin County,,3
06019005515,Census Tract 55.15,Fresno County,,3
06037551401,Census Tract 5514.01,Los Angeles County,,2
06037554600,Census Tract 5546,Los Angeles County,,2
06037575801,Census Tract 5758.01,Los Angeles County,,2
06067005901,Census Tract 59.01,Sacramento County,,2
06111005907,Census Tract 59.07,Ventura County,,1
06111005911,Census Tract 59.11,Ventura County,,1
06111000500,Census Tract 5,Ventura County,,2
06067006002,Census Tract 60.02,Sacramento County,,3
06067006003,Census Tract 60.03,Sacramento County,,2
06037601501,Census Tract 6015.01,Los Angeles County,,2
06037603005,Census Tract 6030.05,Los Angeles County,,2
06037604001,Census Tract 6040.01,Los Angeles County,,2
06067006101,Census Tract 61.01,Sacramento County,,2
06067006102,Census Tract 61.02,Sacramento County,,3
06081611700,Census Tract 6117,San Mateo County,,2
06029006100,Census Tract 61,Kern County,,3
06111006100,Census Tract 61,Ventura County,,1
06029006201,Census Tract 62.01,Kern County,,5
06067006201,Census Tract 62.01,Sacramento County,,3
06067006202,Census Tract 62.02,Sacramento County,,3
06037620201,Census Tract 6202.01,Los Angeles County,,1
06111006400,Census Tract 64,Ventura County,,1
06037651221,Census Tract 6512.21,Los Angeles County,,1
06111006900,Census Tract 69,Ventura County,,1
06111000600,Census Tract 6,Ventura County,,2
06037702002,Census Tract 7020.02,Los Angeles County,,1
06111007000,Census Tract 70,Ventura County,,2
06111007100,Census Tract 71,Ventura County,,2
06111007202,Census Tract 72.02,Ventura County,,1
06111007300,Census Tract 73,Ventura County,,1
06111007402,Census Tract 74.02,Ventura County,,1
06059074502,Census Tract 745.02,Orange County,,2
06111007506,Census Tract 75.06,Ventura County,,1
06059075002,Census Tract 750.02,Orange County,,2
06059075003,Census Tract 750.03,Orange County,,2
06059075004,Census Tract 750.04,Orange County,,2
06059075811,Census Tract 758.11,Orange County,,2
06059075812,Census Tract 758.12,Orange County,,2
06059075815,Census Tract 758.15,Orange County,,2
06059075816,Census Tract 758.16,Orange County,,1
06059075901,Census Tract 759.01,Orange County,,2
06059075902,Census Tract 759.02,Orange County,,2
06059076000,Census Tract 760,Orange County,,2
06059076101,Census Tract 761.01,Orange County,,2
06059076102,Census Tract 761.02,Orange County,,2
06111007901,Census Tract 79.01,Ventura County,,2
06111008001,Census Tract 80.01,Ventura County,,2
06111008005,Census Tract 80.05,Ventura County,,2
06059088701,Census Tract 887.01,Orange County,,2
06059088801,Census Tract 888.01,Orange County,,2
06111000800,Census Tract 8,Ventura County,,2
06111000901,Census Tract 9.01,Ventura County,,2
06111000902,Census Tract 9.02,Ventura County,,2
06037920102,Census Tract 9201.02,Los Angeles County,,2
06037920115,Census Tract 9201.15,Los Angeles County,,1
06067009606,Census Tract 96.06,Sacramento County,,3
06059099703,Census Tract 997.03,Orange County,,1
06059099801,Census Tract 998.01,Orange County,,2
06059099802,Census Tract 998.02,Orange County,,2
06059099803,Census Tract 998.03,Orange County,,2
06067009900,Census Tract 99,Sacramento County,,3
06037620904,Census Tract 6209.04,Los Angeles County,,1
06059062625,Census Tract 626.25,Orange County,,1
06059062627,Census Tract 626.27,Orange County,,1
06059062629,Census Tract 626.29,Orange County,,1
06059062635,Census Tract 626.35,Orange County,,1
06059062636,Census Tract 626.36,Orange County,,1
06059062638,Census Tract 626.38,Orange County,,1
06059062640,Census Tract 626.40,Orange County,,1
06059062641,Census Tract 626.41,Orange County,,1
06059062642,Census Tract 626.42,Orange County,,1
06059062646,Census Tract 626.46,Orange County,,2
06111006200,Census Tract 62,Ventura County,,1
06111006302,Census Tract 63.02,Ventura County,,1
06059063808,Census Tract 638.08,Orange County,,1
06067006300,Census Tract 63,Sacramento County,,4
06067006400,Census Tract 64,Sacramento County,,4
06037650003,Census Tract 6500.03,Los Angeles County,,1
06037650604,Census Tract 6506.04,Los Angeles County,,1
06037651401,Census Tract 6514.01,Los Angeles County,,1
06067006500,Census Tract 65,Sacramento County,,4
06111006500,Census Tract 65,Ventura County,,2
06067006600,Census Tract 66,Sacramento County,,4
